participant,trial,task,sentence,answer_speech,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer_img,response,correctness,rt
5fb5533cc0059b0008369840,29,speech_td_48_60,bkbf0201,The ladder's near the door,ladders,near,door,0,TD_48_60_seq_4.png,No,Yes,0,583.2
5fb5533cc0059b0008369840,2,speech_td_48_60,bkbf0204,The old gloves are dirty,old,gloves,dirty,1,TD_48_60_seq_5.png,No,No,1,1144
5fb5533cc0059b0008369840,19,speech_td_48_60,bkbf0206,The thin dog was hungry,thin,dog,hungry,2,TD_48_60_seq_6.png,No,No,1,739.8
5fb5533cc0059b0008369840,22,speech_td_48_60,bkbf0210,The police chased the car,police,chased,car,3,TD_48_60_seq_7.png,No,No,1,635.2
5fb5533cc0059b0008369840,31,speech_td_48_60,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,TD_48_60_seq_8.png,No,No,1,904.8
5fb5533cc0059b0008369840,5,speech_td_48_60,bkbf0216,The school finished early,school,finished,early,1,TD_48_60_seq_9.png,No,No,1,1832.5
5fb5533cc0059b0008369840,17,speech_td_48_60,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,TD_48_60_seq_10.png,No,No,1,1363.8
5fb5533cc0059b0008369840,23,speech_td_48_60,bkbf0411,The jam jar was full,jam,jar,full,3,TD_48_60_seq_11.png,No,No,1,742.8
5fb5533cc0059b0008369840,27,speech_td_48_60,bkbf0414,The cooks making a cake,cooks,making,cake,3,TD_48_60_seq_12.png,No,No,1,888.6
5fb5533cc0059b0008369840,3,speech_td_48_60,bkbf0501,The bath towel was wet,bath,towel,wet,2,TD_48_60_seq_13.png,No,No,1,809.2
5fb5533cc0059b0008369840,40,speech_td_48_60,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,TD_48_60_seq_14.png,No,No,1,669.7
5fb5533cc0059b0008369840,26,speech_td_48_60,bkbf0512,Somebody took the money,Somebody,took,money,3,TD_48_60_seq_15.png,No,No,1,700
5fb5533cc0059b0008369840,7,speech_td_48_60,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,TD_48_60_seq_16.png,No,No,1,1624.6
5fb5533cc0059b0008369840,18,speech_td_48_60,bkbf0615,The broom stood in the corner,broom,stood,corner,2,TD_48_60_seq_17.png,No,No,1,838.9
5fb5533cc0059b0008369840,1,speech_td_48_60,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,TD_48_60_seq_18.png,No,No,1,772.3
5fb5533cc0059b0008369840,11,speech_td_48_60,bkbf0803,The match boxes are empty,match,boxes,empty,3,TD_48_60_seq_19.png,No,No,1,990.1
5fb5533cc0059b0008369840,32,speech_td_48_60,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,TD_48_60_seq_20.png,No,No,1,1136.9
5fb5533cc0059b0008369840,13,speech_td_48_60,bkbf0906,A letter fell on the mat,letter,fell,mat,3,TD_48_60_seq_21.png,No,No,1,831.3
5fb5533cc0059b0008369840,24,speech_td_48_60,bkbf0912,The lady packed her bag,lady,packed,bag,3,TD_48_60_seq_22.png,No,No,1,1383.8
5fb5533cc0059b0008369840,21,speech_td_48_60,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,TD_48_60_seq_25.png,Yes,Yes,1,986.8
5fb5533cc0059b0008369840,6,speech_td_48_60,bkbf1008,Someones crossing the road,Someones,crossing,road,3,TD_48_60_seq_26.png,Yes,Yes,1,569.5
5fb5533cc0059b0008369840,25,speech_td_48_60,bkbf1203,The front garden was pretty,front,garden,pretty,3,TD_48_60_seq_27.png,Yes,Yes,1,575.3
5fb5533cc0059b0008369840,12,speech_td_48_60,bkbf1205,The taps are above the sink,taps,above,sink,2,TD_48_60_seq_28.png,Yes,Yes,1,558.3
5fb5533cc0059b0008369840,37,speech_td_48_60,bkbf1208,The bread van's coming,bread,vans,coming,2,TD_48_60_seq_29.png,Yes,Yes,1,605.3
5fb5533cc0059b0008369840,35,speech_td_48_60,bkbf1212,The children help the milkman,children,help,milkman,3,TD_48_60_seq_30.png,Yes,Yes,1,859
5fb5533cc0059b0008369840,20,speech_td_48_60,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,TD_48_60_seq_31.png,Yes,Yes,1,543.8
5fb5533cc0059b0008369840,10,speech_td_48_60,bkbf1301,The fruit came in a box,fruit,came,box,1,TD_48_60_seq_32.png,Yes,Yes,1,906.8
5fb5533cc0059b0008369840,4,speech_td_48_60,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,TD_48_60_seq_33.png,Yes,Yes,1,913.9
5fb5533cc0059b0008369840,33,speech_td_48_60,bkbf1415,The grass is getting long,grass,getting,long,3,TD_48_60_seq_34.png,Yes,Yes,1,723.5
5fb5533cc0059b0008369840,8,speech_td_48_60,bkbf1516,The puppy plays with a ball,puppy,plays,ball,2,TD_48_60_seq_35.png,Yes,Yes,1,692.9
5fb5533cc0059b0008369840,36,speech_td_48_60,bkbf1609,Some men shave in the morning,men,shave,morning,2,TD_48_60_seq_36.png,Yes,Yes,1,1350.1
5fb5533cc0059b0008369840,38,speech_td_48_60,bkbf1616,The painter used a brush,painter,used,brush,3,TD_48_60_seq_37.png,Yes,Yes,1,623.8
5fb5533cc0059b0008369840,15,speech_td_48_60,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,TD_48_60_seq_38.png,Yes,Yes,1,949.7
5fb5533cc0059b0008369840,9,speech_td_48_60,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,TD_48_60_seq_39.png,Yes,Yes,1,1107.2
5fb5533cc0059b0008369840,34,speech_td_48_60,bkbf1907,A grocer sells butter,grocer,sells,butter,1,TD_48_60_seq_40.png,Yes,Yes,1,1197.7
5fb5533cc0059b0008369840,16,speech_td_48_60,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,1,TD_48_60_seq_41.png,Yes,Yes,1,1265.9
5fb5533cc0059b0008369840,28,speech_td_48_60,bkbf2016,The flower stands in a pot,flower,stands,pot,2,TD_48_60_seq_42.png,Yes,Yes,1,989
5fb5533cc0059b0008369840,14,speech_td_48_60,bkbf2110,The egg cups are on the table,egg,cups,table,3,TD_48_60_seq_43.png,Yes,Yes,1,902.7
5fb5533cc0059b0008369840,39,speech_td_48_60,bkbf2112,The cricket team's playing,cricket,teams,playing,0,TD_48_60_seq_44.png,Yes,Yes,1,1219.7
5fc4cf9f3582c1977e3dc88c,23,speech_td_24_36,bkbf0109,The postman shut the gate,postman,shut,gate,3,TD_24_36_seq_3.png,No,Yes,0,518.4000001
5fc4cf9f3582c1977e3dc88c,2,speech_td_24_36,bkbf0201,The ladder's near the door,ladders,near,door,0,TD_24_36_seq_4.png,No,No,1,512
5fc4cf9f3582c1977e3dc88c,39,speech_td_24_36,bkbf0204,The old gloves are dirty,old,gloves,dirty,3,TD_24_36_seq_5.png,No,Yes,0,444
5fc4cf9f3582c1977e3dc88c,37,speech_td_24_36,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,TD_24_36_seq_6.png,No,No,1,334.5999999
5fc4cf9f3582c1977e3dc88c,38,speech_td_24_36,bkbf0210,The police chased the car,police,chased,car,0,TD_24_36_seq_7.png,No,No,1,506.0999999
5fc4cf9f3582c1977e3dc88c,10,speech_td_24_36,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,TD_24_36_seq_8.png,No,No,1,437.6999998
5fc4cf9f3582c1977e3dc88c,36,speech_td_24_36,bkbf0216,The school finished early,school,finished,early,0,TD_24_36_seq_9.png,No,No,1,555.9000001
5fc4cf9f3582c1977e3dc88c,22,speech_td_24_36,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,0,TD_24_36_seq_10.png,No,Yes,0,604.7
5fc4cf9f3582c1977e3dc88c,13,speech_td_24_36,bkbf0411,The jam jar was full,jam,jar,full,3,TD_24_36_seq_11.png,No,No,1,85.5999999
5fc4cf9f3582c1977e3dc88c,28,speech_td_24_36,bkbf0414,The cooks making a cake,cooks,making,cake,3,TD_24_36_seq_12.png,No,Yes,0,264.5
5fc4cf9f3582c1977e3dc88c,26,speech_td_24_36,bkbf0501,The bath towel was wet,bath,towel,wet,3,TD_24_36_seq_13.png,No,Yes,0,321.7
5fc4cf9f3582c1977e3dc88c,21,speech_td_24_36,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,TD_24_36_seq_14.png,No,No,1,1274.2
5fc4cf9f3582c1977e3dc88c,27,speech_td_24_36,bkbf0512,Somebody took the money,Somebody,took,money,0,TD_24_36_seq_15.png,No,No,1,26
5fc4cf9f3582c1977e3dc88c,40,speech_td_24_36,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,TD_24_36_seq_16.png,No,No,1,352.2
5fc4cf9f3582c1977e3dc88c,9,speech_td_24_36,bkbf0615,The broom stood in the corner,broom,stood,corner,1,TD_24_36_seq_17.png,No,Yes,0,510.8000002
5fc4cf9f3582c1977e3dc88c,35,speech_td_24_36,bkbf0714,The orange was quite sweet,orange,quite,sweet,2,TD_24_36_seq_18.png,No,No,1,903.6000001
5fc4cf9f3582c1977e3dc88c,32,speech_td_24_36,bkbf0803,The match boxes are empty,match,boxes,empty,3,TD_24_36_seq_19.png,No,No,1,391.8999999
5fc4cf9f3582c1977e3dc88c,3,speech_td_24_36,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,TD_24_36_seq_20.png,No,No,1,574.1999998
5fc4cf9f3582c1977e3dc88c,4,speech_td_24_36,bkbf0906,A letter fell on the mat,letter,fell,mat,1,TD_24_36_seq_21.png,No,No,1,624.6000001
5fc4cf9f3582c1977e3dc88c,5,speech_td_24_36,bkbf0912,The lady packed her bag,lady,packed,bag,2,TD_24_36_seq_22.png,No,Yes,0,648.8
5fc4cf9f3582c1977e3dc88c,8,speech_td_24_36,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,TD_24_36_seq_25.png,Yes,Yes,1,509.6000001
5fc4cf9f3582c1977e3dc88c,31,speech_td_24_36,bkbf1008,Someones crossing the road,Someones,crossing,road,0,TD_24_36_seq_26.png,Yes,Yes,1,1255.8
5fc4cf9f3582c1977e3dc88c,34,speech_td_24_36,bkbf1203,The front garden was pretty,front,garden,pretty,3,TD_24_36_seq_27.png,Yes,No,0,245.8999999
5fc4cf9f3582c1977e3dc88c,15,speech_td_24_36,bkbf1205,The taps are above the sink,taps,above,sink,2,TD_24_36_seq_28.png,Yes,Yes,1,446.5
5fc4cf9f3582c1977e3dc88c,1,speech_td_24_36,bkbf1208,The bread van's coming,bread,vans,coming,1,TD_24_36_seq_29.png,Yes,Yes,1,473.8999999
5fc4cf9f3582c1977e3dc88c,17,speech_td_24_36,bkbf1212,The children help the milkman,children,help,milkman,2,TD_24_36_seq_30.png,Yes,No,0,771.8999999
5fc4cf9f3582c1977e3dc88c,24,speech_td_24_36,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,TD_24_36_seq_31.png,Yes,Yes,1,224.2
5fc4cf9f3582c1977e3dc88c,25,speech_td_24_36,bkbf1301,The fruit came in a box,fruit,came,box,1,TD_24_36_seq_32.png,Yes,Yes,1,391.3
5fc4cf9f3582c1977e3dc88c,6,speech_td_24_36,bkbf1408,The kitchen window was clean,kitchen,window,clean,0,TD_24_36_seq_33.png,Yes,Yes,1,435.1000001
5fc4cf9f3582c1977e3dc88c,29,speech_td_24_36,bkbf1415,The grass is getting long,grass,getting,long,3,TD_24_36_seq_34.png,Yes,No,0,70.79999995
5fc4cf9f3582c1977e3dc88c,16,speech_td_24_36,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,TD_24_36_seq_35.png,Yes,No,0,258.5
5fc4cf9f3582c1977e3dc88c,33,speech_td_24_36,bkbf1609,Some men shave in the morning,men,shave,morning,2,TD_24_36_seq_36.png,Yes,Yes,1,390.9000001
5fc4cf9f3582c1977e3dc88c,12,speech_td_24_36,bkbf1616,The painter used a brush,painter,used,brush,3,TD_24_36_seq_37.png,Yes,Yes,1,491.9000001
5fc4cf9f3582c1977e3dc88c,20,speech_td_24_36,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,TD_24_36_seq_38.png,Yes,Yes,1,372.2
5fc4cf9f3582c1977e3dc88c,30,speech_td_24_36,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,TD_24_36_seq_39.png,Yes,No,0,1538.4
5fc4cf9f3582c1977e3dc88c,14,speech_td_24_36,bkbf1907,A grocer sells butter,grocer,sells,butter,3,TD_24_36_seq_40.png,Yes,Yes,1,366.6999998
5fc4cf9f3582c1977e3dc88c,11,speech_td_24_36,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,TD_24_36_seq_41.png,Yes,No,0,1026.8
5fc4cf9f3582c1977e3dc88c,19,speech_td_24_36,bkbf2016,The flower stands in a pot,flower,stands,pot,0,TD_24_36_seq_42.png,Yes,No,0,589
5fc4cf9f3582c1977e3dc88c,7,speech_td_24_36,bkbf2110,The egg cups are on the table,egg,cups,table,3,TD_24_36_seq_43.png,Yes,Yes,1,541.5
5fc4cf9f3582c1977e3dc88c,18,speech_td_24_36,bkbf2112,The cricket team's playing,cricket,teams,playing,0,TD_24_36_seq_44.png,Yes,Yes,1,654.3
5fd212bbaf3cce26aee4b4c7,23,speech_td_24_36,bkbf0109,The postman shut the gate,postman,shut,gate,3,TD_24_36_seq_3.png,No,No,1,593.1
5fd212bbaf3cce26aee4b4c7,12,speech_td_24_36,bkbf0201,The ladder's near the door,ladders,near,door,1,TD_24_36_seq_4.png,No,No,1,359.9
5fd212bbaf3cce26aee4b4c7,18,speech_td_24_36,bkbf0204,The old gloves are dirty,old,gloves,dirty,3,TD_24_36_seq_5.png,No,No,1,366.8
5fd212bbaf3cce26aee4b4c7,22,speech_td_24_36,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,TD_24_36_seq_6.png,No,No,1,456.8
5fd212bbaf3cce26aee4b4c7,37,speech_td_24_36,bkbf0210,The police chased the car,police,chased,car,3,TD_24_36_seq_7.png,No,No,1,443.9
5fd212bbaf3cce26aee4b4c7,2,speech_td_24_36,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,TD_24_36_seq_8.png,No,No,1,469.7
5fd212bbaf3cce26aee4b4c7,4,speech_td_24_36,bkbf0216,The school finished early,school,finished,early,3,TD_24_36_seq_9.png,No,No,1,438.9
5fd212bbaf3cce26aee4b4c7,13,speech_td_24_36,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,TD_24_36_seq_10.png,No,No,1,341.3
5fd212bbaf3cce26aee4b4c7,32,speech_td_24_36,bkbf0411,The jam jar was full,jam,jar,full,3,TD_24_36_seq_11.png,No,No,1,514.7
5fd212bbaf3cce26aee4b4c7,6,speech_td_24_36,bkbf0414,The cooks making a cake,cooks,making,cake,3,TD_24_36_seq_12.png,No,No,1,522.9
5fd212bbaf3cce26aee4b4c7,3,speech_td_24_36,bkbf0501,The bath towel was wet,bath,towel,wet,3,TD_24_36_seq_13.png,No,No,1,363.2
5fd212bbaf3cce26aee4b4c7,5,speech_td_24_36,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,TD_24_36_seq_14.png,No,No,1,475.1
5fd212bbaf3cce26aee4b4c7,17,speech_td_24_36,bkbf0512,Somebody took the money,Somebody,took,money,3,TD_24_36_seq_15.png,No,No,1,120.8
5fd212bbaf3cce26aee4b4c7,30,speech_td_24_36,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,TD_24_36_seq_16.png,No,No,1,554.8
5fd212bbaf3cce26aee4b4c7,14,speech_td_24_36,bkbf0615,The broom stood in the corner,broom,stood,corner,2,TD_24_36_seq_17.png,No,No,1,380.9
5fd212bbaf3cce26aee4b4c7,16,speech_td_24_36,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,TD_24_36_seq_18.png,No,No,1,363.7
5fd212bbaf3cce26aee4b4c7,9,speech_td_24_36,bkbf0803,The match boxes are empty,match,boxes,empty,3,TD_24_36_seq_19.png,No,No,1,465.9
5fd212bbaf3cce26aee4b4c7,31,speech_td_24_36,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,TD_24_36_seq_20.png,No,No,1,591.9
5fd212bbaf3cce26aee4b4c7,33,speech_td_24_36,bkbf0906,A letter fell on the mat,letter,fell,mat,3,TD_24_36_seq_21.png,No,No,1,470.5
5fd212bbaf3cce26aee4b4c7,34,speech_td_24_36,bkbf0912,The lady packed her bag,lady,packed,bag,3,TD_24_36_seq_22.png,No,No,1,338.1
5fd212bbaf3cce26aee4b4c7,26,speech_td_24_36,bkbf0913,The dinner plate's hot,dinner,plates,hot,2,TD_24_36_seq_25.png,Yes,Yes,1,398.1
5fd212bbaf3cce26aee4b4c7,36,speech_td_24_36,bkbf1008,Someones crossing the road,Someones,crossing,road,2,TD_24_36_seq_26.png,Yes,Yes,1,407.8
5fd212bbaf3cce26aee4b4c7,39,speech_td_24_36,bkbf1203,The front garden was pretty,front,garden,pretty,3,TD_24_36_seq_27.png,Yes,Yes,1,334.5
5fd212bbaf3cce26aee4b4c7,38,speech_td_24_36,bkbf1205,The taps are above the sink,taps,above,sink,0,TD_24_36_seq_28.png,Yes,Yes,1,437.9
5fd212bbaf3cce26aee4b4c7,20,speech_td_24_36,bkbf1208,The bread van's coming,bread,vans,coming,1,TD_24_36_seq_29.png,Yes,Yes,1,395.9
5fd212bbaf3cce26aee4b4c7,24,speech_td_24_36,bkbf1212,The children help the milkman,children,help,milkman,3,TD_24_36_seq_30.png,Yes,Yes,1,411.8
5fd212bbaf3cce26aee4b4c7,15,speech_td_24_36,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,TD_24_36_seq_31.png,Yes,Yes,1,318.2
5fd212bbaf3cce26aee4b4c7,27,speech_td_24_36,bkbf1301,The fruit came in a box,fruit,came,box,3,TD_24_36_seq_32.png,Yes,Yes,1,462.5
5fd212bbaf3cce26aee4b4c7,40,speech_td_24_36,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,TD_24_36_seq_33.png,Yes,Yes,1,329.7
5fd212bbaf3cce26aee4b4c7,8,speech_td_24_36,bkbf1415,The grass is getting long,grass,getting,long,1,TD_24_36_seq_34.png,Yes,Yes,1,485.7
5fd212bbaf3cce26aee4b4c7,7,speech_td_24_36,bkbf1516,The puppy plays with a ball,puppy,plays,ball,0,TD_24_36_seq_35.png,Yes,Yes,1,477.6
5fd212bbaf3cce26aee4b4c7,25,speech_td_24_36,bkbf1609,Some men shave in the morning,men,shave,morning,0,TD_24_36_seq_36.png,Yes,Yes,1,490.9
5fd212bbaf3cce26aee4b4c7,19,speech_td_24_36,bkbf1616,The painter used a brush,painter,used,brush,3,TD_24_36_seq_37.png,Yes,Yes,1,380.3
5fd212bbaf3cce26aee4b4c7,29,speech_td_24_36,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,TD_24_36_seq_38.png,Yes,No,0,401.6
5fd212bbaf3cce26aee4b4c7,35,speech_td_24_36,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,TD_24_36_seq_39.png,Yes,Yes,1,679.8
5fd212bbaf3cce26aee4b4c7,10,speech_td_24_36,bkbf1907,A grocer sells butter,grocer,sells,butter,0,TD_24_36_seq_40.png,Yes,No,0,404
5fd212bbaf3cce26aee4b4c7,21,speech_td_24_36,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,TD_24_36_seq_41.png,Yes,Yes,1,369.8
5fd212bbaf3cce26aee4b4c7,11,speech_td_24_36,bkbf2016,The flower stands in a pot,flower,stands,pot,0,TD_24_36_seq_42.png,Yes,Yes,1,203.7
5fd212bbaf3cce26aee4b4c7,28,speech_td_24_36,bkbf2110,The egg cups are on the table,egg,cups,table,0,TD_24_36_seq_43.png,Yes,Yes,1,1910.1
5fd212bbaf3cce26aee4b4c7,1,speech_td_24_36,bkbf2112,The cricket team's playing,cricket,teams,playing,1,TD_24_36_seq_44.png,Yes,Yes,1,566.5
5fd8d15717934d09e3385daa,35,speech_td_0_12,bkbf0109,The postman shut the gate,postman,shut,gate,3,TD_0_12_seq_3.png,No,No,1,378.3
5fd8d15717934d09e3385daa,11,speech_td_0_12,bkbf0201,The ladder's near the door,ladders,near,door,3,TD_0_12_seq_4.png,No,No,1,378
5fd8d15717934d09e3385daa,26,speech_td_0_12,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,TD_0_12_seq_5.png,No,Yes,0,572.3
5fd8d15717934d09e3385daa,37,speech_td_0_12,bkbf0206,The thin dog was hungry,thin,dog,hungry,2,TD_0_12_seq_6.png,No,Yes,0,525.3
5fd8d15717934d09e3385daa,5,speech_td_0_12,bkbf0210,The police chased the car,police,chased,car,3,TD_0_12_seq_7.png,No,Yes,0,540.7
5fd8d15717934d09e3385daa,33,speech_td_0_12,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,TD_0_12_seq_8.png,No,No,1,327.9
5fd8d15717934d09e3385daa,14,speech_td_0_12,bkbf0216,The school finished early,school,finished,early,3,TD_0_12_seq_9.png,No,Yes,0,635
5fd8d15717934d09e3385daa,2,speech_td_0_12,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,0,TD_0_12_seq_10.png,No,Yes,0,548.7
5fd8d15717934d09e3385daa,3,speech_td_0_12,bkbf0411,The jam jar was full,jam,jar,full,3,TD_0_12_seq_11.png,No,Yes,0,510.9
5fd8d15717934d09e3385daa,8,speech_td_0_12,bkbf0414,The cooks making a cake,cooks,making,cake,2,TD_0_12_seq_12.png,No,Yes,0,427.8
5fd8d15717934d09e3385daa,18,speech_td_0_12,bkbf0501,The bath towel was wet,bath,towel,wet,3,TD_0_12_seq_13.png,No,Yes,0,380.4
5fd8d15717934d09e3385daa,38,speech_td_0_12,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,TD_0_12_seq_14.png,No,Yes,0,407.4
5fd8d15717934d09e3385daa,4,speech_td_0_12,bkbf0512,Somebody took the money,Somebody,took,money,3,TD_0_12_seq_15.png,No,No,1,543.7
5fd8d15717934d09e3385daa,1,speech_td_0_12,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,TD_0_12_seq_16.png,No,Yes,0,1122.3
5fd8d15717934d09e3385daa,25,speech_td_0_12,bkbf0615,The broom stood in the corner,broom,stood,corner,0,TD_0_12_seq_17.png,No,No,1,362
5fd8d15717934d09e3385daa,7,speech_td_0_12,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,TD_0_12_seq_18.png,No,Yes,0,952.8
5fd8d15717934d09e3385daa,13,speech_td_0_12,bkbf0803,The match boxes are empty,match,boxes,empty,2,TD_0_12_seq_19.png,No,No,1,391.3
5fd8d15717934d09e3385daa,20,speech_td_0_12,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,TD_0_12_seq_20.png,No,Yes,0,1450.1
5fd8d15717934d09e3385daa,39,speech_td_0_12,bkbf0906,A letter fell on the mat,letter,fell,mat,0,TD_0_12_seq_21.png,No,No,1,342.3
5fd8d15717934d09e3385daa,12,speech_td_0_12,bkbf0912,The lady packed her bag,lady,packed,bag,3,TD_0_12_seq_22.png,No,Yes,0,472.1
5fd8d15717934d09e3385daa,17,speech_td_0_12,bkbf0913,The dinner plate's hot,dinner,plates,hot,2,TD_0_12_seq_25.png,Yes,Yes,1,299.8
5fd8d15717934d09e3385daa,21,speech_td_0_12,bkbf1008,Someones crossing the road,Someones,crossing,road,3,TD_0_12_seq_26.png,Yes,No,0,406.1
5fd8d15717934d09e3385daa,6,speech_td_0_12,bkbf1203,The front garden was pretty,front,garden,pretty,3,TD_0_12_seq_27.png,Yes,Yes,1,413.5
5fd8d15717934d09e3385daa,31,speech_td_0_12,bkbf1205,The taps are above the sink,taps,above,sink,0,TD_0_12_seq_28.png,Yes,Yes,1,350.7
5fd8d15717934d09e3385daa,28,speech_td_0_12,bkbf1208,The bread van's coming,bread,vans,coming,1,TD_0_12_seq_29.png,Yes,Yes,1,393.9
5fd8d15717934d09e3385daa,22,speech_td_0_12,bkbf1212,The children help the milkman,children,help,milkman,1,TD_0_12_seq_30.png,Yes,Yes,1,603.3
5fd8d15717934d09e3385daa,32,speech_td_0_12,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,TD_0_12_seq_31.png,Yes,Yes,1,376.5
5fd8d15717934d09e3385daa,36,speech_td_0_12,bkbf1301,The fruit came in a box,fruit,came,box,1,TD_0_12_seq_32.png,Yes,No,0,1239.5
5fd8d15717934d09e3385daa,30,speech_td_0_12,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,TD_0_12_seq_33.png,Yes,Yes,1,539.6
5fd8d15717934d09e3385daa,34,speech_td_0_12,bkbf1415,The grass is getting long,grass,getting,long,3,TD_0_12_seq_34.png,Yes,Yes,1,430.4
5fd8d15717934d09e3385daa,15,speech_td_0_12,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,TD_0_12_seq_35.png,Yes,Yes,1,551.4
5fd8d15717934d09e3385daa,16,speech_td_0_12,bkbf1609,Some men shave in the morning,men,shave,morning,0,TD_0_12_seq_36.png,Yes,No,0,423.7
5fd8d15717934d09e3385daa,19,speech_td_0_12,bkbf1616,The painter used a brush,painter,used,brush,0,TD_0_12_seq_37.png,Yes,Yes,1,874.6
5fd8d15717934d09e3385daa,9,speech_td_0_12,bkbf1701,The apple pie's cooking,apple,pies,cooking,2,TD_0_12_seq_38.png,Yes,No,0,1113.1
5fd8d15717934d09e3385daa,27,speech_td_0_12,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,TD_0_12_seq_39.png,Yes,Yes,1,407.7
5fd8d15717934d09e3385daa,23,speech_td_0_12,bkbf1907,A grocer sells butter,grocer,sells,butter,0,TD_0_12_seq_40.png,Yes,Yes,1,494
5fd8d15717934d09e3385daa,10,speech_td_0_12,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,1,TD_0_12_seq_41.png,Yes,Yes,1,562.7
5fd8d15717934d09e3385daa,29,speech_td_0_12,bkbf2016,The flower stands in a pot,flower,stands,pot,0,TD_0_12_seq_42.png,Yes,Yes,1,344.7
5fd8d15717934d09e3385daa,40,speech_td_0_12,bkbf2110,The egg cups are on the table,egg,cups,table,3,TD_0_12_seq_43.png,Yes,Yes,1,353.9
5fd8d15717934d09e3385daa,24,speech_td_0_12,bkbf2112,The cricket team's playing,cricket,teams,playing,0,TD_0_12_seq_44.png,Yes,Yes,1,383.4
5fe0d0422738afa2d7bdc1ae,40,speech_td_24_36,bkbf0109,The postman shut the gate,postman,shut,gate,1,TD_24_36_seq_3.png,No,Yes,0,349
5fe0d0422738afa2d7bdc1ae,12,speech_td_24_36,bkbf0201,The ladder's near the door,ladders,near,door,3,TD_24_36_seq_4.png,No,Yes,0,95.30000001
5fe0d0422738afa2d7bdc1ae,27,speech_td_24_36,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,TD_24_36_seq_5.png,No,No,1,421.8
5fe0d0422738afa2d7bdc1ae,23,speech_td_24_36,bkbf0206,The thin dog was hungry,thin,dog,hungry,2,TD_24_36_seq_6.png,No,Yes,0,286.9
5fe0d0422738afa2d7bdc1ae,34,speech_td_24_36,bkbf0210,The police chased the car,police,chased,car,3,TD_24_36_seq_7.png,No,No,1,246.2
5fe0d0422738afa2d7bdc1ae,29,speech_td_24_36,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,TD_24_36_seq_8.png,No,No,1,13.09999999
